"Code","Libellé","Stock.site","PVTTC","DATE_CREATION","FOURNISSEUR_NOM","FOURNISSEUR_CODE","FOURNISSEUR_REFERENCE"
"2000251350020","Chaussette 800g WOOLPOWER 8418 43/45/NOIR","","39","11/10/2022","WOOLPOWER","10000007","8418"
"2000251360029","Chaussette 800g WOOLPOWER 8418 46/48/NOIR","5.000","39","11/10/2022","WOOLPOWER","10000007","8418"
"2000615000004","Chaussette CoolMax haute STURM 13013001","74.000","9.9","26/01/2023","STURM","10000014","13013001"
"2000615170080","Chaussette CoolMax haute STURM 13013001 39/KAKI","8.000","9.9","26/01/2023","STURM","10000014","13013001"
"2000615170028","Chaussette CoolMax haute STURM 13013001 39/NOIR","8.000","9.9","26/01/2023","STURM","10000014","13013001"
"2000615050085","Chaussette CoolMax haute STURM 13013001 42/KAKI","7.000","9.9","26/01/2023","STURM","10000014","13013001"
"2000615050023","Chaussette CoolMax haute STURM 13013001 42/NOIR","11.000","9.9","26/01/2023","STURM","10000014","13013001"
"2000615060084","Chaussette CoolMax haute STURM 13013001 44/KAKI","13.000","9.9","26/01/2023","STURM","10000014","13013001"
"2000615060022","Chaussette CoolMax haute STURM 13013001 44/NOIR","14.000","9.9","26/01/2023","STURM","10000014","13013001"
"2000615070083","Chaussette CoolMax haute STURM 13013001 46/KAKI","7.000","9.9","26/01/2023","STURM","10000014","13013001"
"2000615070021","Chaussette CoolMax haute STURM 13013001 46/NOIR","6.000","9.9","26/01/2023","STURM","10000014","13013001"
"2000614000005","Chaussette CoolMax mi-haute STURM 13012001","84.000","7.5","26/01/2023","STURM","10000014","13012001"
"2000614170081","Chaussette CoolMax mi-haute STURM 13012001 39/KAKI","17.000","7.5","26/01/2023","STURM","10000014","13012001"
"2000614170029","Chaussette CoolMax mi-haute STURM 13012001 39/NOIR","11.000","7.5","26/01/2023","STURM","10000014","13012001"
"2000614050086","Chaussette CoolMax mi-haute STURM 13012001 42/KAKI","10.000","7.5","26/01/2023","STURM","10000014","13012001"
"2000614050024","Chaussette CoolMax mi-haute STURM 13012001 42/NOIR","11.000","7.5","26/01/2023","STURM","10000014","13012001"
"2000614060085","Chaussette CoolMax mi-haute STURM 13012001 44/KAKI","6.000","7.5","26/01/2023","STURM","10000014","13012001"
"2000614060023","Chaussette CoolMax mi-haute STURM 13012001 44/NOIR","12.000","7.5","26/01/2023","STURM","10000014","13012001"
"2000614070084","Chaussette CoolMax mi-haute STURM 13012001 46/KAKI","8.000","7.5","26/01/2023","STURM","10000014","13012001"
"2000614070022","Chaussette CoolMax mi-haute STURM 13012001 46/NOIR","9.000","7.5","26/01/2023","STURM","10000014","13012001"
"2000250000001","Chaussette Knee-high 600g WOOLPOWER 8486","9.000","36","11/10/2022","WOOLPOWER","10000007","8486"
"2000250300026","Chaussette Knee-high 600g WOOLPOWER 8486 36/39/NOIR","3.000","36","11/10/2022","WOOLPOWER","10000007","8486"
"2000250310025","Chaussette Knee-high 600g WOOLPOWER 8486 40/44/NOIR","3.000","36","11/10/2022","WOOLPOWER","10000007","8486"
"2000250320024","Chaussette Knee-high 600g WOOLPOWER 8486 45/48/NOIR","3.000","36","11/10/2022","WOOLPOWER","10000007","8486"
"2000249000005","Chaussette Logo 400g WOOLPOWER 8424","2.000","23","11/10/2022","WOOLPOWER","10000007","8424"
"2000249300020","Chaussette Logo 400g WOOLPOWER 8424 36/39/NOIR","","23","11/10/2022","WOOLPOWER","10000007","8424"
"2000249310029","Chaussette Logo 400g WOOLPOWER 8424 40/44/NOIR","","23","11/10/2022","WOOLPOWER","10000007","8424"
"2000249320028","Chaussette Logo 400g WOOLPOWER 8424 45/48/NOIR","2.000","23","11/10/2022","WOOLPOWER","10000007","8424"
"2000844000004","Chaussette Norvegienne STURM 13008008","23.000","4.9","31/01/2024","STURM","10000014","13008008"
"2000844240332","Chaussette Norvegienne STURM 13008008 39/42/GRIS","11.000","4.9","31/01/2024","STURM","10000014","13008008"
"2000844250331","Chaussette Norvegienne STURM 13008008 43/46/GRIS","12.000","4.9","31/01/2024","STURM","10000014","13008008"
"2000153000009","Chaussettes Climat Chaud Longues Marches vert olive A10 37.099353","","15","13/09/2022","A10","10000004","37.099353"
"2000153230321","Chaussettes Climat Chaud Longues Marches vert olive A10 37.099353 35/38/OLIVE","","15","13/09/2022","A10","10000004","37.099353"
"2000153240320","Chaussettes Climat Chaud Longues Marches vert olive A10 37.099353 39/42/OLIVE","","15","13/09/2022","A10","10000004","37.099353"
"2000153250329","Chaussettes Climat Chaud Longues Marches vert olive A10 37.099353 43/46/OLIVE","","15","13/09/2022","A10","10000004","37.099353"
"2000154000008","Chaussettes Hiver Longues Marches gris A10 37.099351","8.000","22","13/09/2022","A10","10000004","37.099351"
"2000154230337","Chaussettes Hiver Longues Marches gris A10 37.099351 35/38/GRIS","7.000","22","13/09/2022","A10","10000004","37.099351"
"2000154240336","Chaussettes Hiver Longues Marches gris A10 37.099351 39/42/GRIS","1.000","22","13/09/2022","A10","10000004","37.099351"
"2000154250335","Chaussettes Hiver Longues Marches gris A10 37.099351 43/46/GRIS","","22","13/09/2022","A10","10000004","37.099351"
"20000080","Chaussure","-459.000","0","16/08/2022","?","",""
"2000367000000","Chaussure Chamois PHPI008","17.000","89","10/11/2022","TREESCO","10000010","PHPI008"
"2000367040082","Chaussure Chamois PHPI008 40/KAKI","2.000","89","10/11/2022","TREESCO","10000010","PHPI008"
"2000367180085","Chaussure Chamois PHPI008 41/KAKI","2.000","89","10/11/2022","TREESCO","10000010","PHPI008"
"2000367050081","Chaussure Chamois PHPI008 42/KAKI","2.000","89","10/11/2022","TREESCO","10000010","PHPI008"
"2000367190084","Chaussure Chamois PHPI008 43/KAKI","5.000","89","10/11/2022","TREESCO","10000010","PHPI008"
"2000367060080","Chaussure Chamois PHPI008 44/KAKI","2.000","89","10/11/2022","TREESCO","10000010","PHPI008"
"2000367200080","Chaussure Chamois PHPI008 45/KAKI","3.000","89","10/11/2022","TREESCO","10000010","PHPI008"
"2000367070089","Chaussure Chamois PHPI008 46/KAKI","1.000","89","10/11/2022","TREESCO","10000010","PHPI008"
"2000368000009","Chaussure Fox LVPI103","7.000","99","10/11/2022","TREESCO","10000010","LVPI103"
"2000368170535","Chaussure Fox LVPI103 39/MARRON","","99","10/11/2022","TREESCO","10000010","LVPI103"
"2000368040531","Chaussure Fox LVPI103 40/MARRON","3.000","99","10/11/2022","TREESCO","10000010","LVPI103"
"2000368180534","Chaussure Fox LVPI103 41/MARRON","2.000","99","10/11/2022","TREESCO","10000010","LVPI103"
"2000368050530","Chaussure Fox LVPI103 42/MARRON","","99","10/11/2022","TREESCO","10000010","LVPI103"
"2000368190533","Chaussure Fox LVPI103 43/MARRON","","99","10/11/2022","TREESCO","10000010","LVPI103"
"2000368060539","Chaussure Fox LVPI103 44/MARRON","1.000","99","10/11/2022","TREESCO","10000010","LVPI103"
"2000368200539","Chaussure Fox LVPI103 45/MARRON","","99","10/11/2022","TREESCO","10000010","LVPI103"
"2000368070538","Chaussure Fox LVPI103 46/MARRON","1.000","99","10/11/2022","TREESCO","10000010","LVPI103"
"2000368210538","Chaussure Fox LVPI103 47/MARRON","","99","10/11/2022","TREESCO","10000010","LVPI103"
"2000366000001","Chaussure Ibex PHPI002","25.000","129","10/11/2022","TREESCO","10000010","PHPI002"
"2000366170537","Chaussure Ibex PHPI002 39/MARRON","2.000","129","10/11/2022","TREESCO","10000010","PHPI002"
"2000366040533","Chaussure Ibex PHPI002 40/MARRON","1.000","129","10/11/2022","TREESCO","10000010","PHPI002"
"2000366180536","Chaussure Ibex PHPI002 41/MARRON","3.000","129","10/11/2022","TREESCO","10000010","PHPI002"
"2000366050532","Chaussure Ibex PHPI002 42/MARRON","3.000","129","10/11/2022","TREESCO","10000010","PHPI002"
"2000366190535","Chaussure Ibex PHPI002 43/MARRON","3.000","129","10/11/2022","TREESCO","10000010","PHPI002"
"2000366060531","Chaussure Ibex PHPI002 44/MARRON","5.000","129","10/11/2022","TREESCO","10000010","PHPI002"
"2000366200531","Chaussure Ibex PHPI002 45/MARRON","5.000","129","10/11/2022","TREESCO","10000010","PHPI002"
"2000366070530","Chaussure Ibex PHPI002 46/MARRON","3.000","129","10/11/2022","TREESCO","10000010","PHPI002"
"2000366210530","Chaussure Ibex PHPI002 47/MARRON","","129","10/11/2022","TREESCO","10000010","PHPI002"
"2000613000006","Chaussure Squad STURM 12824005","114.000","83","26/01/2023","STURM","10000014","12824005"
"2000613030072","Chaussure Squad STURM 12824005 38/DESERT","5.000","83","26/01/2023","STURM","10000014","12824005"
"2000613030027","Chaussure Squad STURM 12824005 38/NOIR","6.000","83","26/01/2023","STURM","10000014","12824005"
"2000613170075","Chaussure Squad STURM 12824005 39/DESERT","7.000","83","26/01/2023","STURM","10000014","12824005"
"2000613170020","Chaussure Squad STURM 12824005 39/NOIR","6.000","83","26/01/2023","STURM","10000014","12824005"
"2000613040071","Chaussure Squad STURM 12824005 40/DESERT","6.000","83","26/01/2023","STURM","10000014","12824005"
"2000613040026","Chaussure Squad STURM 12824005 40/NOIR","8.000","83","26/01/2023","STURM","10000014","12824005"
"2000613180074","Chaussure Squad STURM 12824005 41/DESERT","6.000","83","26/01/2023","STURM","10000014","12824005"
"2000613180029","Chaussure Squad STURM 12824005 41/NOIR","6.000","83","26/01/2023","STURM","10000014","12824005"
"2000613050070","Chaussure Squad STURM 12824005 42/DESERT","5.000","83","26/01/2023","STURM","10000014","12824005"
"2000613050025","Chaussure Squad STURM 12824005 42/NOIR","8.000","83","26/01/2023","STURM","10000014","12824005"
"2000613190073","Chaussure Squad STURM 12824005 43/DESERT","4.000","83","26/01/2023","STURM","10000014","12824005"
"2000613190028","Chaussure Squad STURM 12824005 43/NOIR","7.000","83","26/01/2023","STURM","10000014","12824005"
"2000613060079","Chaussure Squad STURM 12824005 44/DESERT","7.000","83","26/01/2023","STURM","10000014","12824005"
"2000613060024","Chaussure Squad STURM 12824005 44/NOIR","6.000","83","26/01/2023","STURM","10000014","12824005"
"2000613200079","Chaussure Squad STURM 12824005 45/DESERT","6.000","83","26/01/2023","STURM","10000014","12824005"
"2000613200024","Chaussure Squad STURM 12824005 45/NOIR","5.000","83","26/01/2023","STURM","10000014","12824005"
"2000613070078","Chaussure Squad STURM 12824005 46/DESERT","6.000","83","26/01/2023","STURM","10000014","12824005"
"2000613070023","Chaussure Squad STURM 12824005 46/NOIR","5.000","83","26/01/2023","STURM","10000014","12824005"
"2000613210078","Chaussure Squad STURM 12824005 47/DESERT","2.000","83","26/01/2023","STURM","10000014","12824005"
"2000613210023","Chaussure Squad STURM 12824005 47/NOIR","3.000","83","26/01/2023","STURM","10000014","12824005"
"2000194000006","Chaussure Strike Force RC 8.0 GK MAG-18","21.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194150022","Chaussure Strike Force RC 8.0 GK MAG-18 35/NOIR","","159","27/09/2022","GK","10000019","MAG-18"
"2000194020028","Chaussure Strike Force RC 8.0 GK MAG-18 36/NOIR","2.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194160021","Chaussure Strike Force RC 8.0 GK MAG-18 37/NOIR","1.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194030027","Chaussure Strike Force RC 8.0 GK MAG-18 38/NOIR","3.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194170020","Chaussure Strike Force RC 8.0 GK MAG-18 39/NOIR","2.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194040026","Chaussure Strike Force RC 8.0 GK MAG-18 40/NOIR","2.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194180029","Chaussure Strike Force RC 8.0 GK MAG-18 41/NOIR","2.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194050025","Chaussure Strike Force RC 8.0 GK MAG-18 42/NOIR","","159","27/09/2022","GK","10000019","MAG-18"
"2000194190028","Chaussure Strike Force RC 8.0 GK MAG-18 43/NOIR","4.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194060024","Chaussure Strike Force RC 8.0 GK MAG-18 44/NOIR","1.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194200024","Chaussure Strike Force RC 8.0 GK MAG-18 45/NOIR","2.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194070023","Chaussure Strike Force RC 8.0 GK MAG-18 46/NOIR","2.000","159","27/09/2022","GK","10000019","MAG-18"
"2000194210023","Chaussure Strike Force RC 8.0 GK MAG-18 47/NOIR","","159","27/09/2022","GK","10000019","MAG-18"
"2000194080022","Chaussure Strike Force RC 8.0 GK MAG-18 48/NOIR","","159","27/09/2022","GK","10000019","MAG-18"
"2000698000007","Chaussure basse PATROL CBTAC","13.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000698160022","Chaussure basse PATROL CBTAC 37/NOIR","1.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000698030028","Chaussure basse PATROL CBTAC 38/NOIR","1.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000698170021","Chaussure basse PATROL CBTAC 39/NOIR","1.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000698040027","Chaussure basse PATROL CBTAC 40/NOIR","1.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000698180020","Chaussure basse PATROL CBTAC 41/NOIR","1.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000698050026","Chaussure basse PATROL CBTAC 42/NOIR","2.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000698190029","Chaussure basse PATROL CBTAC 43/NOIR","2.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000698060025","Chaussure basse PATROL CBTAC 44/NOIR","2.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000698200025","Chaussure basse PATROL CBTAC 45/NOIR","","79","29/07/2023","DCA","10000015","CBTAC"
"2000698070024","Chaussure basse PATROL CBTAC 46/NOIR","1.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000698210024","Chaussure basse PATROL CBTAC 47/NOIR","1.000","79","29/07/2023","DCA","10000015","CBTAC"
"2000087000007","Chaussures CENTURION SZ 1 zip MAG-138","44.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087150023","Chaussures CENTURION SZ 1 zip MAG-138 35/NOIR","1.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087020029","Chaussures CENTURION SZ 1 zip MAG-138 36/NOIR","3.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087160022","Chaussures CENTURION SZ 1 zip MAG-138 37/NOIR","2.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087030028","Chaussures CENTURION SZ 1 zip MAG-138 38/NOIR","3.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087170021","Chaussures CENTURION SZ 1 zip MAG-138 39/NOIR","3.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087040027","Chaussures CENTURION SZ 1 zip MAG-138 40/NOIR","4.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087180020","Chaussures CENTURION SZ 1 zip MAG-138 41/NOIR","5.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087050026","Chaussures CENTURION SZ 1 zip MAG-138 42/NOIR","4.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087190029","Chaussures CENTURION SZ 1 zip MAG-138 43/NOIR","5.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087060025","Chaussures CENTURION SZ 1 zip MAG-138 44/NOIR","5.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087200025","Chaussures CENTURION SZ 1 zip MAG-138 45/NOIR","4.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087070024","Chaussures CENTURION SZ 1 zip MAG-138 46/NOIR","5.000","85","27/08/2022","GK","10000019","MAG-138"
"2000087210024","Chaussures CENTURION SZ 1 zip MAG-138 47/NOIR","","85","27/08/2022","GK","10000019","MAG-138"
"2000087080023","Chaussures CENTURION SZ 1 zip MAG-138 48/NOIR","","85","27/08/2022","GK","10000019","MAG-138"
"2000087220023","Chaussures CENTURION SZ 1 zip MAG-138 49/NOIR","","85","27/08/2022","GK","10000019","MAG-138"
"2000087090022","Chaussures CENTURION SZ 1 zip MAG-138 50/NOIR","","85","27/08/2022","GK","10000019","MAG-138"
"2000088000006","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387","43.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088150022","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 35/NOIR","","99","27/08/2022","GK","10000019","MAG-1387"
"2000088020028","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 36/NOIR","2.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088160021","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 37/NOIR","2.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088030027","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 38/NOIR","6.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088170020","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 39/NOIR","3.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088040026","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 40/NOIR","3.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088180029","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 41/NOIR","6.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088050025","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 42/NOIR","4.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088190028","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 43/NOIR","6.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088060024","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 44/NOIR","3.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088200024","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 45/NOIR","6.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088070023","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 46/NOIR","2.000","99","27/08/2022","GK","10000019","MAG-1387"
"2000088210023","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 47/NOIR","","99","27/08/2022","GK","10000019","MAG-1387"
"2000088080022","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 48/NOIR","","99","27/08/2022","GK","10000019","MAG-1387"
"2000088220022","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 49/NOIR","","99","27/08/2022","GK","10000019","MAG-1387"
"2000088090021","Chaussures CENTURION SZ CT 1 zip coquées MAG-1387 50/NOIR","","99","27/08/2022","GK","10000019","MAG-1387"
"2000155000007","Chaussures Sécu-One A10 01.057700","31.000","72","13/09/2022","A10","10000004","01.057700"
"2000155150023","Chaussures Sécu-One A10 01.057700 35/NOIR","1.000","72","13/09/2022","A10","10000004","01.057700"
"2000155020029","Chaussures Sécu-One A10 01.057700 36/NOIR","2.000","72","13/09/2022","A10","10000004","01.057700"
"2000155160022","Chaussures Sécu-One A10 01.057700 37/NOIR","","72","13/09/2022","A10","10000004","01.057700"
"2000155030028","Chaussures Sécu-One A10 01.057700 38/NOIR","4.000","72","13/09/2022","A10","10000004","01.057700"
"2000155170021","Chaussures Sécu-One A10 01.057700 39/NOIR","6.000","72","13/09/2022","A10","10000004","01.057700"
"2000155040027","Chaussures Sécu-One A10 01.057700 40/NOIR","5.000","72","13/09/2022","A10","10000004","01.057700"
"2000155180020","Chaussures Sécu-One A10 01.057700 41/NOIR","4.000","72","13/09/2022","A10","10000004","01.057700"
"2000155050026","Chaussures Sécu-One A10 01.057700 42/NOIR","2.000","72","13/09/2022","A10","10000004","01.057700"
"2000155190029","Chaussures Sécu-One A10 01.057700 43/NOIR","-1.000","72","13/09/2022","A10","10000004","01.057700"
"2000155060025","Chaussures Sécu-One A10 01.057700 44/NOIR","2.000","72","13/09/2022","A10","10000004","01.057700"
